label,content
ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
ham,Dear where you. Call me
ham,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."
spam,Marvel Mobile Play the official Ultimate Spider-man game (4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
ham,Hello! Good week? Fancy a drink or something later?
ham,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\"""
ham,India have to take lead:)
spam,"Free vacation, no strings attached! Book now and enjoy. Hurry! This is a once-in-a-lifetime opportunity that you don't want to miss. Act now! For more details, visit our website or contact us directly."
ham,"K, I'll work something out"
spam,"No.1 Online kingdom ng PINAS, may MILYONG kampyon kada araw! Dito yan sa PanaloKa, claim 316% bonus now! PanaloKa.tv"
ham,Indeed and by the way it was either or - not both !
ham,Okey dokey swashbuckling stuff what oh.
ham,Didn't you get hep b immunisation in nigeria.
ham,I want to send something that can sell fast.   k is not easy money.
ham,His bday real is in april .
ham,"Hi Brandon, I hope this message finds you well. I wanted to inform you about our upcoming meeting on 2024-03-11. Perhaps tend develop house stuff. Material hard simple. Process return skin court resource great apply. Congress piece probably really. Morning give whom major attack. Best regards, James Collins I appreciate your attention to this matter. Looking forward to your response. If you have any questions, please feel free to reach out."
ham,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
spam,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
ham,Oic... I saw him too but i tot he din c me... I found a group liao...
ham,"Dear Amber, I wanted to let you know about the upcoming changes in the project timeline. Please see the details below. Through fish analysis respond executive way. Middle allow wind do thank impact marriage standard. Head anything season positive cell actually. Sincerely, Tara Cardenas Please review the attached document at your earliest convenience and provide your feedback. If you have any questions, please feel free to reach out."
ham,Are you ok. What happen to behave like this
ham,Yeah just open chat and click friend lists. Then make the list. Easy as pie
ham,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao..."
spam,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a 2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!"
spam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
spam,"Exclusive deal just for you! Sign up today. This special offer is available for a limited time only. Act quickly to secure your spot. For more details, visit our website or contact us directly."
ham,"A gram usually runs like   , a half eighth is smarter though and gets you almost a whole second gram for"
ham,Jos ask if u wana meet up?
ham,I've reached home n i bathe liao... U can call me now...
ham,"Dear Bobby, I hope you're doing well. I just wanted to update you on the progress of the project. Please find the status report attached. Bit democratic throughout practice century. Hold last family measure lose. Nor nothing station option catch could over. Everybody business stay establish suddenly. Best, Daniel Mcmahon Thank you for your cooperation. I will follow up with you soon regarding the next steps. If you have any questions, please feel free to reach out."
ham,"Not yet chikku..going to room nw, i'm in bus.."
ham,"Wat time liao, where still got."
ham,"\Gimme a few\"" was    minutes ago"""
ham,Hey gals...U all wanna meet 4 dinner at nte?
ham,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya
spam,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"
ham,Bognor it is! Should be splendid at this time of year.
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
ham,Tension ah?what machi?any problem?
ham,Pick you up bout 7.30ish? What time are  and that going?
ham,Ya srsly better than yi tho
ham,He is a womdarfull actor
ham,"Hi Larry, Just a reminder about the deadline for the report submission on 2024-01-04. Please make sure to submit it on time. Research rock mission little give scientist. Stand reveal serve gun. Thanks, George Santiago MD I appreciate your attention to this matter. Looking forward to your response. If you have any questions, please feel free to reach out."
spam,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly
spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or 10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+"
ham,"No my blankets are sufficient, thx"
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
ham,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!
ham,So how are you really. What are you up to. How's the masters. And so on.
ham,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."""
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
ham,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?
ham,Ok. But i finish at 6.
ham,Hello- thanx for taking that call. I got a job! Starts on monday!
ham,Fuck babe ... What happened to you ? How come you never came back?
ham,Those ducking chinchillas
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
ham,"\Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic\"""""
ham,"Dear Toni, I hope you're doing well. I just wanted to update you on the progress of the project. Please find the status report attached. Address indeed born ball well represent sea draw. Finally point realize improve late value. Only natural really require get old. Best, Dana Wolf If you have any further questions, feel free to reach out. I'm here to help. If you have any questions, please feel free to reach out."
ham,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri."
ham,Let's go for a coffee break.
ham,Now i'm going for lunch.
spam,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 3/wk 087016248
spam,"Click here to claim your reward. Don't miss out! This special offer is available for a limited time only. Act quickly to secure your spot. For more details, visit our website or contact us directly."
ham,"Dear Allison, I wanted to let you know about the upcoming changes in the project timeline. Please see the details below. Truth star behind everything purpose too degree. According daughter artist who deal sound matter. When often treatment skill money. Between happy learn. Possible culture money. Sincerely, Charles Hardin Looking forward to your feedback on the project. Please let me know if you need any further information. If you have any questions, please feel free to reach out."
ham,"Dear Jennifer, I wanted to let you know about the upcoming changes in the project timeline. Please see the details below. Analysis put across none small. Choose they child think check rather economy. Yes lawyer house size. Agree small fact institution risk. Sincerely, Michael Nelson I appreciate your attention to this matter. Looking forward to your response. If you have any questions, please feel free to reach out."
spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv
ham,If india win or level series means this is record:)
ham,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...
ham,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
spam,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode"
ham,So the sun is anti sleep medicine.
ham,Hi:)cts employee how are you?
